,USDLTL,USDPHP,USDHKD,USDCHF,USDBGN,USDHRK,USDCNY,USDJPY,USDPLN,USDNZD,USDLVL,USDZAR,USDAUD,USDIDR,USDSEK,USDINR,USDTHB,USDMXN,USDEUR,USDCAD,USDHUF,USDCZK,USDBRL,USDRON,USDILS,USDKRW,USDTRY,USDGBP,USDDKK,USDSGD,USDNOK,USDRUB,USDMYR,time,USDUSD,USDEEK
71,2.6585,41.146,7.7602,0.95704,1.5059,5.8295,6.1427,101.59,3.1903,1.2029,0.53881,9.0922,0.99923,9736.7,6.5838,54.905,29.78,12.064,0.76994,1.0096,225.73,19.871,2.0206,3.3337,3.5656,1106.0,1.8019,0.65006,5.7399,1.2373,5.7946,31.371,2.9873,2013-05-10 00:00:00+00:00,1.0,
72,2.6585,41.146,7.7602,0.95704,1.5059,5.8295,6.1427,101.59,3.1903,1.2029,0.53881,9.0922,0.99923,9736.7,6.5838,54.905,29.78,12.064,0.76994,1.0096,225.73,19.871,2.0206,3.3337,3.5656,1106.0,1.8019,0.65006,5.7399,1.2373,5.7946,31.371,2.9873,2013-05-11 00:00:00+00:00,1.0,
73,2.6585,41.146,7.7602,0.95704,1.5059,5.8295,6.1427,101.59,3.1903,1.2029,0.53881,9.0922,0.99923,9736.7,6.5838,54.905,29.78,12.064,0.76994,1.0096,225.73,19.871,2.0206,3.3337,3.5656,1106.0,1.8019,0.65006,5.7399,1.2373,5.7946,31.371,2.9873,2013-05-12 00:00:00+00:00,1.0,
74,2.6468,41.227,7.7631,0.93246,1.4993,5.8373,6.1811,98.429,3.1542,1.1847,0.53676,9.1637,0.96842,9717.1,6.5165,53.972,28.71,12.183,0.76658,1.0243,228.42,19.835,2.009,3.3522,3.6264,1120.1,1.7955,0.65527,5.7151,1.2351,5.816,31.591,3.034,2013-04-18 00:00:00+00:00,1.0,
75,2.6327,41.136,7.7636,0.9284,1.4913,5.7925,6.1777,99.283,3.1264,1.1808,0.53389,9.1514,0.96775,9708.7,6.4895,53.973,28.6,12.23,0.76249,1.025,227.4,19.716,2.0128,3.3308,3.6283,1119.9,1.797,0.65147,5.685,1.2359,5.7922,31.491,3.0355,2013-04-19 00:00:00+00:00,1.0,
76,2.6562,41.243,7.7637,0.94415,1.5046,5.8454,6.165,98.569,3.1995,1.1752,0.53843,9.1245,0.97323,9720.0,6.5835,54.325,29.3,12.195,0.76929,1.0198,231.99,19.805,2.0005,3.3385,3.6054,1111.9,1.8017,0.6462,5.7357,1.2385,5.8631,31.318,3.0344,2013-04-27 00:00:00+00:00,1.0,
77,2.6331,41.142,7.7618,0.9364,1.4915,5.7935,6.165,97.819,3.1502,1.1685,0.53382,8.9583,0.96629,9718.6,6.5205,54.173,29.27,12.088,0.7626,1.0137,227.37,19.597,1.9913,3.2963,3.59,1106.1,1.7937,0.64364,5.6863,1.2336,5.8026,30.956,3.0326,2013-04-29 00:00:00+00:00,1.0,
78,2.6414,41.154,7.7609,0.9362,1.4962,5.8067,6.1656,97.422,3.175,1.1683,0.5355,9.03,0.96764,9719.2,6.5346,53.76,29.3,12.195,0.76499,1.0108,229.59,19.736,2.007,3.3097,3.5934,1101.9,1.7993,0.64588,5.7038,1.2338,5.8197,31.128,3.0419,2013-05-01 00:00:00+00:00,1.0,
79,2.6329,40.845,7.7589,0.93297,1.4914,5.7821,6.1556,98.063,3.1575,1.1736,0.5337,8.9553,0.97453,9741.5,6.505,53.925,29.58,12.17,0.76254,1.0114,225.8,19.552,2.0081,3.2813,3.5574,1096.4,1.7953,0.6429,5.6835,1.2333,5.8011,31.128,3.0342,2013-05-03 00:00:00+00:00,1.0,
80,2.6329,40.845,7.7589,0.93297,1.4914,5.7821,6.1556,98.063,3.1575,1.1736,0.5337,8.9553,0.97453,9741.5,6.505,53.925,29.58,12.17,0.76254,1.0114,225.8,19.552,2.0081,3.2813,3.5574,1096.4,1.7953,0.6429,5.6835,1.2333,5.8011,31.128,3.0342,2013-05-04 00:00:00+00:00,1.0,
81,2.6287,40.746,7.7602,0.93917,1.489,5.764,6.1412,98.888,3.1489,1.1899,0.53293,9.0643,0.98005,9729.0,6.5019,54.125,29.35,12.034,0.76132,1.0042,223.3,19.689,2.0059,3.2831,3.5585,1082.3,1.7944,0.64477,5.6745,1.2286,5.7792,31.14,2.9618,2013-05-08 00:00:00+00:00,1.0,
82,2.658,41.288,7.7644,0.94065,1.5056,5.8549,6.1791,98.968,3.1826,1.1911,0.53926,9.2402,0.97583,9724.4,6.6148,54.355,28.83,12.289,0.76982,1.0277,230.52,19.945,2.022,3.3486,3.6247,1119.2,1.8074,0.65562,5.7383,1.2404,5.9103,31.737,3.0576,2013-04-23 00:00:00+00:00,1.0,
83,2.6562,41.243,7.7637,0.94415,1.5046,5.8454,6.165,98.569,3.1995,1.1752,0.53843,9.1245,0.97323,9720.0,6.5835,54.325,29.3,12.195,0.76929,1.0198,231.99,19.805,2.0005,3.3385,3.6054,1111.9,1.8017,0.6462,5.7357,1.2385,5.8631,31.318,3.0344,2013-04-26 00:00:00+00:00,1.0,
84,2.6562,41.243,7.7637,0.94415,1.5046,5.8454,6.165,98.569,3.1995,1.1752,0.53843,9.1245,0.97323,9720.0,6.5835,54.325,29.3,12.195,0.76929,1.0198,231.99,19.805,2.0005,3.3385,3.6054,1111.9,1.8017,0.6462,5.7357,1.2385,5.8631,31.318,3.0344,2013-04-28 00:00:00+00:00,1.0,
85,2.6485,41.335,7.7641,0.93488,1.5002,5.8311,6.1818,99.716,3.151,1.1859,0.53709,9.2897,0.97384,9717.0,6.5306,54.147,28.67,12.274,0.76705,1.0259,229.95,19.89,2.0125,3.3423,3.6295,1119.8,1.8037,0.65682,5.7183,1.2396,5.8365,31.613,3.0487,2013-04-22 00:00:00+00:00,1.0,
86,2.6398,41.22,7.7638,0.94297,1.4953,5.8157,6.1659,99.136,3.1703,1.1696,0.53517,9.0826,0.96858,9717.1,6.5719,54.125,29.11,12.15,0.76453,1.0225,230.31,19.8,2.0081,3.3252,3.6059,1110.8,1.7997,0.64664,5.7002,1.2376,5.8513,31.18,3.0373,2013-04-25 00:00:00+00:00,1.0,
87,2.6414,41.154,7.7609,0.9362,1.4962,5.8067,6.1656,97.422,3.175,1.1683,0.5355,9.03,0.96764,9719.2,6.5346,53.76,29.3,12.195,0.76499,1.0108,229.59,19.736,2.007,3.3097,3.5934,1101.9,1.7993,0.64588,5.7038,1.2338,5.8197,31.128,3.0419,2013-04-30 00:00:00+00:00,1.0,
88,2.6615,41.152,7.7615,0.95614,1.5076,5.8286,6.1468,101.76,3.2032,1.2073,0.53943,9.095,1.0023,9739.5,6.6062,54.738,29.68,12.108,0.77083,1.0092,226.11,19.921,2.0155,3.333,3.5858,1112.2,1.8076,0.65066,5.7453,1.2403,5.8067,31.325,2.9978,2013-05-13 00:00:00+00:00,1.0,
89,2.6607,41.173,7.7622,0.95677,1.5071,5.828,6.1428,101.63,3.2107,1.2142,0.53888,9.2132,1.0079,9741.9,6.6528,54.765,29.71,12.157,0.77059,1.0139,227.73,19.948,2.0076,3.3378,3.6411,1110.4,1.8114,0.65358,5.7433,1.2413,5.8107,31.336,2.9889,2013-05-14 00:00:00+00:00,1.0,
90,2.6841,41.267,7.7619,0.97163,1.5204,5.878,6.1451,102.64,3.2515,1.2175,0.54369,9.3144,1.0117,9755.1,6.6822,54.768,29.75,12.156,0.77736,1.0209,227.2,20.214,2.0209,3.3703,3.6693,1116.8,1.824,0.65796,5.7944,1.2473,5.8625,31.477,3.0016,2013-05-15 00:00:00+00:00,1.0,
91,2.6787,41.296,7.7634,0.9654,1.5173,5.8724,6.1492,102.52,3.2449,1.2254,0.54244,9.3654,1.0178,9758.0,6.6635,54.775,29.8,12.265,0.7758,1.0194,225.38,20.155,2.0288,3.3625,3.6455,1118.5,1.8302,0.65593,5.7819,1.2529,5.8464,31.385,3.0115,2013-05-16 00:00:00+00:00,1.0,
92,2.683,41.156,7.7637,0.96736,1.5198,5.8831,6.1419,102.47,3.2407,1.2368,0.5434,9.3838,1.027,9756.0,6.6767,54.865,29.78,12.309,0.77706,1.0273,225.78,20.195,2.0281,3.3701,3.6627,1117.3,1.8374,0.65642,5.791,1.2554,5.8585,31.384,3.022,2013-05-19 00:00:00+00:00,1.0,
93,2.6837,41.298,7.7618,0.96969,1.5201,5.8847,6.1367,102.85,3.2565,1.2266,0.54399,9.5515,1.0218,9762.2,6.6532,55.415,29.82,12.311,0.77724,1.0269,225.73,20.284,2.0436,3.3805,3.6686,1110.8,1.8489,0.65996,5.7926,1.2598,5.8344,31.266,3.02,2013-05-21 00:00:00+00:00,1.0,
94,2.6685,41.704,7.7634,0.96344,1.5116,5.8494,6.1319,101.44,3.2446,1.2337,0.54123,9.5618,1.0316,9796.0,6.645,55.746,29.92,12.445,0.77286,1.0332,224.44,20.089,2.0458,3.3658,3.6956,1127.0,1.8481,0.6623,5.7608,1.2644,5.8185,31.329,3.0345,2013-05-24 00:00:00+00:00,1.0,
95,2.6685,41.704,7.7634,0.96344,1.5116,5.8494,6.1319,101.44,3.2446,1.2337,0.54123,9.5618,1.0316,9796.0,6.645,55.746,29.92,12.445,0.77286,1.0332,224.44,20.089,2.0458,3.3658,3.6956,1127.0,1.8481,0.6623,5.7608,1.2644,5.8185,31.329,3.0345,2013-05-25 00:00:00+00:00,1.0,
96,2.6685,41.704,7.7634,0.96344,1.5116,5.8494,6.1319,101.44,3.2446,1.2337,0.54123,9.5618,1.0316,9796.0,6.645,55.746,29.92,12.445,0.77286,1.0332,224.44,20.089,2.0458,3.3658,3.6956,1127.0,1.8481,0.6623,5.7608,1.2644,5.8185,31.329,3.0345,2013-05-26 00:00:00+00:00,1.0,
97,2.6687,41.874,7.7632,0.9687,1.5117,5.8427,6.1215,102.01,3.2312,1.231,0.54197,9.7148,1.0322,9800.6,6.6373,55.965,30.02,12.487,0.77292,1.0344,220.94,20.01,2.0535,3.3435,3.7073,1126.4,1.8482,0.66108,5.7603,1.2645,5.8378,31.377,3.0414,2013-05-28 00:00:00+00:00,1.0,
98,2.6658,42.423,7.7641,0.96356,1.51,5.8396,6.1291,101.07,3.262,1.2285,0.54146,9.783,1.0382,9801.6,6.6462,56.175,30.18,12.637,0.77208,1.0372,222.38,19.996,2.0743,3.3555,3.6966,1132.6,1.863,0.66164,5.755,1.2665,5.8678,31.53,3.0785,2013-05-29 00:00:00+00:00,1.0,
99,2.6675,42.345,7.7642,0.96469,1.511,5.8409,6.1363,101.75,3.2963,1.2476,0.54187,9.993,1.0424,9812.3,6.6224,56.435,30.23,12.75,0.77256,1.0378,226.61,19.928,2.0759,3.3558,3.6928,1129.9,1.8753,0.66108,5.7591,1.2667,5.8861,31.765,3.079,2013-05-30 00:00:00+00:00,1.0,
100,2.6548,42.312,7.7641,0.95387,1.5038,5.805,6.1348,100.32,3.2902,1.2506,0.5396,10.162,1.0411,9797.0,6.5991,56.511,30.355,12.893,0.76888,1.0329,227.67,19.769,2.127,3.371,3.6921,1130.9,1.8804,0.65635,5.7325,1.2619,5.8542,31.862,3.096,2013-05-31 00:00:00+00:00,1.0,
101,2.6548,42.312,7.7641,0.95387,1.5038,5.805,6.1348,100.32,3.2902,1.2506,0.5396,10.162,1.0411,9797.0,6.5991,56.511,30.355,12.893,0.76888,1.0329,227.67,19.769,2.127,3.371,3.6921,1130.9,1.8804,0.65635,5.7325,1.2619,5.8542,31.862,3.096,2013-06-01 00:00:00+00:00,1.0,
102,2.6548,42.312,7.7641,0.95387,1.5038,5.805,6.1348,100.32,3.2902,1.2506,0.5396,10.162,1.0411,9797.0,6.5991,56.511,30.355,12.893,0.76888,1.0329,227.67,19.769,2.127,3.371,3.6921,1130.9,1.8804,0.65635,5.7325,1.2619,5.8542,31.862,3.096,2013-06-02 00:00:00+00:00,1.0,
103,2.6544,42.058,7.7637,0.95756,1.5035,5.7976,6.1317,100.22,3.28,1.2506,0.53928,9.9677,1.0345,9804.7,6.59,56.745,30.46,12.76,0.76876,1.0344,227.09,19.798,2.1335,3.3887,3.6873,1127.8,1.8915,0.65483,5.7305,1.2582,5.8403,31.958,3.099,2013-06-03 00:00:00+00:00,1.0,
104,2.6424,41.993,7.7608,0.94674,1.4967,5.7546,6.1277,99.587,3.2488,1.2498,0.53754,9.9105,1.0444,9806.4,6.601,56.785,30.52,12.743,0.76529,1.0338,225.51,19.78,2.1032,3.387,3.6703,1119.9,1.882,0.6513,5.7048,1.2484,5.82,32.111,3.0792,2013-06-05 00:00:00+00:00,1.0,
105,2.6321,42.087,7.7634,0.94199,1.4909,5.7345,6.1361,99.07,3.2596,1.2567,0.5353,9.9444,1.0512,9794.2,6.5614,56.841,30.654,12.818,0.76231,1.0313,226.69,19.651,2.123,3.4206,3.6428,1116.9,1.8885,0.64728,5.6829,1.2483,5.7791,32.12,3.0857,2013-06-06 00:00:00+00:00,1.0,
106,2.6039,42.362,7.7624,0.92557,1.475,5.6776,6.1333,95.633,3.2472,1.2563,0.52934,9.9849,1.0502,9802.4,6.5544,57.076,30.59,12.857,0.75415,1.0232,223.02,19.283,2.1432,3.4316,3.6143,1117.3,1.8839,0.64201,5.6228,1.2428,5.7545,32.336,3.0935,2013-06-07 00:00:00+00:00,1.0,
107,2.6039,42.362,7.7624,0.92557,1.475,5.6776,6.1333,95.633,3.2472,1.2563,0.52934,9.9849,1.0502,9802.4,6.5544,57.076,30.59,12.857,0.75415,1.0232,223.02,19.283,2.1432,3.4316,3.6143,1117.3,1.8839,0.64201,5.6228,1.2428,5.7545,32.336,3.0935,2013-06-09 00:00:00+00:00,1.0,
108,2.614,43.004,7.7636,0.93838,1.4807,5.6867,6.1335,98.774,3.2199,1.2664,0.5313,10.151,1.0586,9962.1,6.5973,58.176,30.79,12.811,0.75706,1.0186,225.0,19.431,2.1413,3.4246,3.6325,1133.6,1.8967,0.6438,5.6446,1.2591,5.7627,32.354,3.14,2013-06-10 00:00:00+00:00,1.0,
109,2.6014,43.102,7.7646,0.92707,1.4735,5.6497,6.1335,96.888,3.2238,1.2868,0.52889,10.273,1.0703,9823.7,6.5889,58.405,30.99,13.0,0.75341,1.0242,225.8,19.297,2.1579,3.3989,3.6503,1132.8,1.8965,0.64334,5.6185,1.2599,5.7907,32.473,3.1555,2013-06-11 00:00:00+00:00,1.0,
110,2.6006,43.037,7.7653,0.92815,1.4731,5.6266,6.1335,96.633,3.2034,1.2506,0.52866,10.017,1.049,9859.9,6.5382,57.815,30.96,12.751,0.75318,1.016,223.24,19.327,2.1272,3.3825,3.6288,1128.4,1.8759,0.63889,5.6166,1.2557,5.7731,32.265,3.1315,2013-06-12 00:00:00+00:00,1.0,
111,2.683,41.156,7.7637,0.96736,1.5198,5.8831,6.1419,102.47,3.2407,1.2368,0.5434,9.3838,1.027,9756.0,6.6767,54.865,29.78,12.309,0.77706,1.0273,225.78,20.195,2.0281,3.3701,3.6627,1117.3,1.8374,0.65642,5.791,1.2554,5.8585,31.384,3.022,2013-05-17 00:00:00+00:00,1.0,
112,2.6864,41.222,7.7621,0.96942,1.5217,5.8905,6.1389,102.59,3.2538,1.2262,0.54439,9.4608,1.0223,9762.7,6.6719,55.085,29.81,12.316,0.77803,1.0279,225.62,20.323,2.0333,3.3823,3.6613,1118.8,1.8467,0.6579,5.7985,1.2551,5.8463,31.33,3.014,2013-05-20 00:00:00+00:00,1.0,
113,2.6718,41.209,7.7614,0.97493,1.5134,5.8613,6.1311,103.12,3.2333,1.2321,0.54182,9.5055,1.0255,9764.8,6.6123,55.565,29.8,12.323,0.77381,1.0303,223.68,20.173,2.0385,3.3645,3.6957,1114.9,1.841,0.66215,5.7676,1.2624,5.7765,31.202,3.0215,2013-05-22 00:00:00+00:00,1.0,
114,2.6685,41.588,7.7634,0.96236,1.5116,5.8443,6.1211,100.93,3.241,1.2363,0.542,9.6159,1.036,9796.7,6.6438,55.576,29.86,12.485,0.77286,1.0323,223.53,20.07,2.0513,3.3575,3.6872,1122.5,1.8449,0.66126,5.7602,1.2592,5.8335,31.374,3.0288,2013-05-27 00:00:00+00:00,1.0,
115,2.6373,41.87,7.7612,0.94691,1.4939,5.7566,6.1287,100.27,3.2359,1.2443,0.53613,9.7059,1.0341,9805.2,6.5463,56.495,30.41,12.729,0.76383,1.0319,222.68,19.688,2.1195,3.3578,3.6706,1121.8,1.8727,0.65368,5.6939,1.2513,5.8032,31.89,3.0945,2013-06-04 00:00:00+00:00,1.0,
116,2.6039,42.362,7.7624,0.92557,1.475,5.6776,6.1333,95.633,3.2472,1.2563,0.52934,9.9849,1.0502,9802.4,6.5544,57.076,30.59,12.857,0.75415,1.0232,223.02,19.283,2.1432,3.4316,3.6143,1117.3,1.8839,0.64201,5.6228,1.2428,5.7545,32.336,3.0935,2013-06-08 00:00:00+00:00,1.0,
117,2.6791,41.727,7.7623,0.96881,1.5175,5.8787,6.134,101.7,3.266,1.2362,0.54353,9.595,1.0321,9783.5,6.6685,55.715,29.92,12.498,0.77592,1.035,226.71,20.247,2.0533,3.3873,3.7006,1129.0,1.8523,0.66352,5.7838,1.2648,5.8457,31.416,3.0307,2013-05-23 00:00:00+00:00,1.0,
118,2.5932,42.977,7.7649,0.92302,1.4689,5.6121,6.1344,94.149,3.2028,1.2539,0.52715,9.9354,1.0454,9880.6,6.5163,58.085,30.79,12.855,0.75103,1.017,221.44,19.323,2.1413,3.3582,3.6149,1134.5,1.8698,0.638,5.602,1.2519,5.7657,32.107,3.1327,2013-06-13 00:00:00+00:00,1.0,
119,2.683,41.156,7.7637,0.96736,1.5198,5.8831,6.1419,102.47,3.2407,1.2368,0.5434,9.3838,1.027,9756.0,6.6767,54.865,29.78,12.309,0.77706,1.0273,225.78,20.195,2.0281,3.3701,3.6627,1117.3,1.8374,0.65642,5.791,1.2554,5.8585,31.384,3.022,2013-05-18 00:00:00+00:00,1.0,
120,2.5955,42.769,7.7622,0.92626,1.4702,5.6166,6.1308,94.994,3.1833,1.238,0.52748,9.9263,1.0404,9877.5,6.4719,57.535,30.58,12.66,0.75171,1.0166,219.06,19.332,2.1275,3.3517,3.6017,1126.5,1.8548,0.64008,5.6064,1.2507,5.7434,31.756,3.1155,2013-06-14 00:00:00+00:00,1.0,
121,2.5955,42.769,7.7622,0.92626,1.4702,5.6166,6.1308,94.994,3.1833,1.238,0.52748,9.9263,1.0404,9877.5,6.4719,57.535,30.58,12.66,0.75171,1.0166,219.06,19.332,2.1275,3.3517,3.6017,1126.5,1.8548,0.64008,5.6064,1.2507,5.7434,31.756,3.1155,2013-06-15 00:00:00+00:00,1.0,
122,2.5955,42.769,7.7622,0.92626,1.4702,5.6166,6.1308,94.994,3.1833,1.238,0.52748,9.9263,1.0404,9877.5,6.4719,57.535,30.58,12.66,0.75171,1.0166,219.06,19.332,2.1275,3.3517,3.6017,1126.5,1.8548,0.64008,5.6064,1.2507,5.7434,31.756,3.1155,2013-06-16 00:00:00+00:00,1.0,
123,2.5756,43.118,7.7562,0.91944,1.4589,5.58,6.127,95.062,3.1775,1.2494,0.52335,9.9463,1.0521,9907.5,6.3964,58.795,30.73,12.86,0.74593,1.0199,219.3,19.16,2.1787,3.3551,3.5932,1130.2,1.8826,0.63837,5.5644,1.2562,5.7262,32.209,3.1516,2013-06-19 00:00:00+00:00,1.0,
124,2.6158,43.785,7.7561,0.93326,1.4817,5.6712,6.1282,97.924,3.2714,1.2823,0.53136,10.218,1.0851,9924.2,6.57,59.685,31.12,13.286,0.75758,1.0342,226.36,19.55,2.2359,3.4288,3.6354,1154.5,1.9185,0.64735,5.6506,1.2737,5.947,32.545,3.2036,2013-06-20 00:00:00+00:00,1.0,
125,2.6197,43.784,7.7572,0.92997,1.4839,5.6832,6.1329,97.618,3.2844,1.2901,0.53232,10.236,1.0847,9930.2,6.5954,59.272,31.11,13.32,0.75873,1.0398,226.76,19.594,2.2562,3.4408,3.6336,1154.4,1.9359,0.64742,5.6587,1.2739,6.0008,32.797,3.2035,2013-06-22 00:00:00+00:00,1.0,
126,2.6511,43.482,7.7588,0.94149,1.5017,5.7275,6.1475,97.766,3.3358,1.2846,0.53924,10.109,1.0775,9963.9,6.7272,60.742,31.18,13.21,0.76781,1.048,228.26,19.854,2.2135,3.4168,3.6238,1156.9,1.9355,0.65126,5.7278,1.2747,6.1018,32.919,3.2079,2013-06-26 00:00:00+00:00,1.0,
127,2.6398,43.154,7.7584,0.94327,1.4953,5.6953,6.1376,98.922,3.3162,1.2838,0.537,9.9924,1.0834,9923.5,6.7105,59.42,31.05,13.028,0.76453,1.0485,225.42,19.839,2.2094,3.41,3.6228,1142.4,1.9274,0.65535,5.7024,1.2649,6.0279,32.756,3.1606,2013-06-28 00:00:00+00:00,1.0,
128,2.6398,43.154,7.7584,0.94327,1.4953,5.6953,6.1376,98.922,3.3162,1.2838,0.537,9.9924,1.0834,9923.5,6.7105,59.42,31.05,13.028,0.76453,1.0485,225.42,19.839,2.2094,3.41,3.6228,1142.4,1.9274,0.65535,5.7024,1.2649,6.0279,32.756,3.1606,2013-06-29 00:00:00+00:00,1.0,
129,2.6801,43.377,7.7538,0.95847,1.5181,5.8215,6.1326,100.11,3.3259,1.2769,0.54483,10.005,1.0905,9975.2,6.7191,60.365,31.15,12.895,0.77622,1.0521,228.83,20.085,2.25,3.447,3.6436,1142.1,1.9491,0.66797,5.79,1.2754,6.1729,33.193,3.1885,2013-07-05 00:00:00+00:00,1.0,
130,2.6801,43.377,7.7538,0.95847,1.5181,5.8215,6.1326,100.11,3.3259,1.2769,0.54483,10.005,1.0905,9975.2,6.7191,60.365,31.15,12.895,0.77622,1.0521,228.83,20.085,2.25,3.447,3.6436,1142.1,1.9491,0.66797,5.79,1.2754,6.1729,33.193,3.1885,2013-07-07 00:00:00+00:00,1.0,
131,2.687,43.68,7.7558,0.96529,1.522,5.8506,6.1337,101.2,3.3431,1.2897,0.54638,10.182,1.1008,9956.4,6.8403,60.755,31.45,13.032,0.77821,1.0558,229.2,20.185,2.2503,3.4617,3.6602,1148.3,1.9475,0.67051,5.805,1.2817,6.1984,33.27,3.2019,2013-07-08 00:00:00+00:00,1.0,
132,2.6948,43.358,7.757,0.97089,1.5264,5.8846,6.1345,100.24,3.3813,1.2734,0.54804,10.045,1.0876,9965.7,6.7718,59.655,31.27,12.906,0.78046,1.0517,229.45,20.236,2.2625,3.46,3.6446,1136.6,1.9463,0.67135,5.821,1.2761,6.1305,32.913,3.1798,2013-07-10 00:00:00+00:00,1.0,
133,2.6197,43.784,7.7572,0.92997,1.4839,5.6832,6.1329,97.618,3.2844,1.2901,0.53232,10.236,1.0847,9930.2,6.5954,59.272,31.11,13.32,0.75873,1.0398,226.76,19.594,2.2562,3.4408,3.6336,1154.4,1.9359,0.64742,5.6587,1.2739,6.0008,32.797,3.2035,2013-06-21 00:00:00+00:00,1.0,
134,2.6385,43.889,7.7579,0.93543,1.4946,5.7141,6.1451,98.227,3.3242,1.2967,0.53615,10.149,1.0886,9932.0,6.7923,59.7,31.12,13.39,0.76418,1.0543,229.23,19.765,2.26,3.47,3.6381,1162.4,1.9444,0.65043,5.7,1.2797,6.144,32.91,3.2181,2013-06-24 00:00:00+00:00,1.0,
135,2.6289,43.266,7.757,0.93406,1.4891,5.6932,6.1449,97.297,3.2884,1.2897,0.53441,9.981,1.0778,9927.7,6.676,59.675,30.95,13.161,0.76138,1.0484,226.02,19.635,2.2072,3.4032,3.5998,1152.7,1.9274,0.64611,5.6794,1.2667,6.0758,32.768,3.1825,2013-06-25 00:00:00+00:00,1.0,
136,2.6495,43.31,7.7571,0.94583,1.5008,5.7198,6.1489,98.166,3.3151,1.2769,0.53875,9.9478,1.0739,9926.3,6.7188,60.2,31.12,13.054,0.76734,1.0435,226.35,19.866,2.1808,3.4164,3.6357,1147.6,1.9237,0.65462,5.7238,1.2634,6.0474,32.792,3.1739,2013-06-27 00:00:00+00:00,1.0,
137,2.6485,43.138,7.7556,0.94654,1.5002,5.7097,6.1327,99.709,3.3235,1.2866,0.53862,9.9356,1.0884,9953.2,6.6701,59.544,30.975,12.916,0.76705,1.0519,225.57,19.928,2.2264,3.4124,3.635,1135.4,1.9252,0.65678,5.7215,1.2679,6.0585,33.03,3.1645,2013-07-01 00:00:00+00:00,1.0,
138,2.6491,43.397,7.7574,0.95044,1.5005,5.7787,6.1382,99.547,3.3139,1.2853,0.53913,10.045,1.1076,9990.8,6.6787,59.63,31.18,12.849,0.76722,1.0386,224.66,19.91,2.2665,3.3932,3.5999,1125.8,1.964,0.66188,5.722,1.2659,6.071,32.749,3.1775,2013-07-13 00:00:00+00:00,1.0,
139,2.6197,43.784,7.7572,0.92997,1.4839,5.6832,6.1329,97.618,3.2844,1.2901,0.53232,10.236,1.0847,9930.2,6.5954,59.272,31.11,13.32,0.75873,1.0398,226.76,19.594,2.2562,3.4408,3.6336,1154.4,1.9359,0.64742,5.6587,1.2739,6.0008,32.797,3.2035,2013-06-23 00:00:00+00:00,1.0,
140,2.6398,43.154,7.7584,0.94327,1.4953,5.6953,6.1376,98.922,3.3162,1.2838,0.537,9.9924,1.0834,9923.5,6.7105,59.42,31.05,13.028,0.76453,1.0485,225.42,19.839,2.2094,3.41,3.6228,1142.4,1.9274,0.65535,5.7024,1.2649,6.0279,32.756,3.1606,2013-06-30 00:00:00+00:00,1.0,
141,2.6525,43.273,7.7529,0.94907,1.5025,5.7225,6.133,99.931,3.3286,1.2882,0.53906,9.9401,1.0926,9934.7,6.6842,59.635,30.97,13.005,0.76823,1.0568,225.34,19.961,2.2418,3.4132,3.6339,1135.4,1.9253,0.65906,5.731,1.2679,6.0844,33.073,3.1674,2013-07-02 00:00:00+00:00,1.0,
142,2.6593,43.378,7.7542,0.94948,1.5063,5.7708,6.1258,99.846,3.3182,1.2827,0.54059,10.073,1.0967,9940.7,6.7067,60.225,31.11,12.97,0.77018,1.0544,227.82,20.063,2.2668,3.415,3.6406,1139.8,1.9519,0.6622,5.7458,1.2727,6.1114,33.199,3.1807,2013-07-04 00:00:00+00:00,1.0,
143,2.6801,43.377,7.7538,0.95847,1.5181,5.8215,6.1326,100.11,3.3259,1.2769,0.54483,10.005,1.0905,9975.2,6.7191,60.365,31.15,12.895,0.77622,1.0521,228.83,20.085,2.25,3.447,3.6436,1142.1,1.9491,0.66797,5.79,1.2754,6.1729,33.193,3.1885,2013-07-06 00:00:00+00:00,1.0,
144,2.6855,43.533,7.7571,0.9685,1.5212,5.8497,6.1298,101.17,3.3649,1.2724,0.54639,10.037,1.0908,9957.2,6.7818,60.145,31.29,12.849,0.77779,1.0545,227.85,20.125,2.2622,3.4594,3.6524,1142.5,1.941,0.67279,5.8013,1.2783,6.1445,32.977,3.1878,2013-07-09 00:00:00+00:00,1.0,
145,2.647,43.291,7.7568,0.9517,1.4994,5.7835,6.1317,99.379,3.3233,1.2717,0.53864,9.9532,1.0857,9967.0,6.6739,59.828,31.14,12.831,0.76664,1.0405,224.22,19.854,2.2577,3.3943,3.6165,1124.8,1.9441,0.66153,5.7179,1.2619,6.0787,32.613,3.1683,2013-07-11 00:00:00+00:00,1.0,
146,2.5817,43.211,7.7583,0.92082,1.4624,5.5971,6.1285,95.372,3.1818,1.2529,0.5246,10.031,1.0566,9904.3,6.4867,58.771,30.85,12.923,0.74772,1.0195,219.55,19.201,2.1836,3.3646,3.5924,1134.3,1.8818,0.6402,5.5776,1.2603,5.7526,32.043,3.155,2013-06-18 00:00:00+00:00,1.0,
147,2.6644,43.474,7.7537,0.94799,1.5092,5.7647,6.1308,99.429,3.3463,1.292,0.54171,10.081,1.1018,9939.8,6.7199,60.265,31.09,13.122,0.77166,1.0544,227.55,20.079,2.2668,3.4324,3.6488,1144.1,1.9495,0.6553,5.757,1.274,6.1235,33.259,3.1866,2013-07-03 00:00:00+00:00,1.0,
